idx	Title	Content 
2	1948年（民37年，38歲） 12月13日 月	早晨看幾所房子去，又壞又貴，太沒意思了，失望得很，還是進行那個千萬的為上策。乘十三點的快車回北，車裡又碰見李志一君。與陳友、謝東閔兩兄吃晚餐。
2	1948年（民37年，38歲） 12月14日 火	早晨上班，仲凱君來訪，他的房子尚未能賣出去。早晨金價又漲起來，午飯到公司吃，下午走太平町，又買一兩金子，到華南研究室與益謙君閒談一會兒。
2	1948年（民37年，38歲） 12月15日 水	早晨拜訪陳八爺去，據說他今天的飛機將飛滬，見他的小姐談了一會兒話，就到板橋國民學校辦瑪莉、璃莉的轉學手續，再到區公所辦移轉登記。今天金子、布又落下來了。
2	1948年（民37年，38歲） 12月16日 木	早晨基錫君等為台中租地事來訪。據說最近清水土地價格突告暴落，擬買三甲，安定生活，很想把最低生活確保，以後再圖活動。三甲土地，一所優雅的房屋，一百兩金子，如此最低生活完成就可以安定無憂。下午又買一兩金子。鐘柏卿君來訪，請他到「涼爛」吃晚餐，飯後與美櫻買布去。
2	1948年（民37年，38歲） 12月17日 金	今天搬到樓上來，比樓下大一點。昨天買布，正沒有錢時，今天胡煥奇兄送華南稿料35萬元。時局逐日緊張，百價都再落下，借款買金事，未知可否上算？
2	1948年（民37年，38歲） 12月18日 土	因皮膚病不會好，今天又到醫院，打針、照太陽光。乘十二點五十分的快車回台南，車裡與米穀公會理事長陳坤來君慢〔漫〕談台灣糧政問題。碧蓮到車站來迎接，據說已借二千四百萬元，金子買十六兩多，很滿意。房子事擬暫時放棄解決，新婚不如重見，吃當歸鴨後熱烈地抱而睡，三個孩子也都起來，也都進學校了。
2	1948年（民37年，38歲） 12月19日 日	早上由張來受指導學騎自行車，自少而大志，本想非汽車不坐，誰料如今尚得學騎車。午餐與碧蓮到街上閒走，又定購買一兩金子。晚上又與碧蓮跳舞去，但因今朝、黃昏兩次學騎車，腳很累，跳得沒有意思。晚上與岳父談訴訟事件，十一點就床而睡。
2	1948年（民37年，38歲） 12月20日 月	早上乘九點五分的車回北，碧蓮送至車站，與台南站長少談車就開了。車內與陳稽查談種種問題，十三點到台中，與煥三兄到他公司休息一會兒，就到乾兄家閒談去，託他找土地與蓋房屋。乘四點的車來彰化趕快車回北，美櫻到車站來迎接，清海君、楊君都自大甲來此，與他們喝一杯酒，美櫻今天發燒得厲害。
2	1948年（民37年，38歲） 12月21日 火	早晨上班，也沒事。四舅來訪，為啟清兄租地事。下午鐘柏卿君來訪，帶他到省立醫院見黃副院長、保健館見王館長，請他們幫忙鐘君就職事。晚上與林泉、郭清〔海〕、王昆座等到萬華徐先生公館打牌消遣，早上四點方回家休息。
2	1948年（民37年，38歲） 12月22日 水	因晚睡，早晨十一點回家睡覺，今天又把華光650萬展期一個月。下午到高院見黃演渥兄，打聽張岳父懲戒事，途中到亞東與蘭洲閒談。
2	1948年（民37年，38歲） 12月23日 木	早晨看書，陳八爺小姐來此託調查房子事與辦理戶口事，下午到市府給查房子事。下午五點拜訪蘭洲兄，六點在空軍俱樂部請三連、蘭洲、賴武明、林金殿、郭清海各君。宴後拜訪黃演渥君，為張岳父被控告事探其內容，八點半到三連兄公館與宴客幾位打牌消遣。
2	1948年（民37年，38歲） 12月24日 金	早晨到彰銀給利息184,100元，明天沒有放暇，但想到台南一行。每天都苦幹，乘十二點五十分的快車赴南，在嘉義碰著國大代表謝掙強與台南縣長薛人仰，與他們談公營鐵路解放為營業線問題。碧蓮到車站來迎接，一同吃點心才回家，三個小孩尚未睡覺，與岳父、岳母等談到十二點鐘才睡覺。
2	1948年（民37年，38歲） 12月25日 土	早晨帶碧蓮訪問有德君去，談了房子合作問題，他好像有意合作。下午談房子事，決定1月10日給兩千萬元，2月10日給兩千萬元，如能答應，可以購買。晚餐後睡了一會兒，又與碧蓮慢〔漫〕步去。
2	1948年（民37年，38歲） 12月26日 日	早晨帶有德君到帥監務局副經理家去，乘九點的快車回北，中途到台中找王芹藻君去，一同看房子，破爛房子要陸千萬元，真笑話。到乾兄家裡商量買土地事。乘了三點二十分的車到彰化，詹岳父沒在，與岳母、元禧君稍談，乘四點四十三分的快車回台北。
2	1948年（民37年，38歲） 12月27日 月	早晨九點多拜訪肇嘉哥去，訪客很多，沒能說時局話，十一點回局，楊維命君來訪，為枕木事要找我給介紹局長，恐怕引起誤會，沒給介紹。午餐在「二鶴」被他請吃飯，想起當初剛到路局，受台胞在此屋熱烈歡迎，如今不到三個月就零落到如此，真是感慨無量。下午到合作金庫見瑞麟兄去，打聽時局並經濟動向。下班後與維命君到新生旅館洗澡吃飯，碰著獻堂先生，少談就回家。
2	1948年（民37年，38歲） 12月28日 火	早晨華森運送店來訪，閒談一會兒就走了。十一點回公司，接到碧蓮寄來1,070萬元，自彰銀領後，拜訪賴茂生兄，存一個月後為1,400萬元，並得到14萬周旋料。晚餐後拜訪賴尚崑兄去，閒談一會兒就走。
2	1948年（民37年，38歲） 12月29日 水	最近金價又波動得厲害，早上到醫院為皮膚病去，聽賴外科主任很多關於醫院經營不良的事實。何課長來閒談，下午與曉芳兄到國貨公司少談，下午四點到「高義閣」拜訪肇嘉哥去，碰見金川、維〔惟〕梁、景山兄等多人。六點參加廖太太家裡聖誕祝賀會，蔡江琳等名音樂家也參加，很有意思。九點回家，尚崑兄等來訪。
2	1948年（民37年，38歲） 12月30日 木	今天在醫院所費的時間很大，十點多到局，下午與石錫純兄先到黃演渥君家裡送小禮，然後到王四舅家探病去，看他的病狀尚好，大概不會變廢人。晚餐林泉君請，飯後與郭清海、林泉、李曉芳打牌。
2	1948年（民37年，38歲） 12月31日 金	乘十二點五十分的快車帶美櫻回南，李曉芳君、張我軍君也同車，到台南，碧蓮來站迎接，並一同吃sukiyaki。
2	1949年（民38年，39歲） 1月1日 土	早晨陳有德君來訪，因昨天相當累，今天躺床一會兒，看今天蔣總統文告，他將下野求和平，如此今年政治上的變化，可能未曾有。午飯後與岳父、岳母、碧蓮到高喬木公館看房子去，很失望。一同到「Sakariba」吃晚餐去，晚上與家人打牌消遣。
2	1949年（民38年，39歲） 1月2日 日	早晨帶碧蓮乘九點的快車到彰化，拜訪岳父、岳母拜年後，帶元禧君到清水一遊。先到天賦哥家裡拜年，然後到義夫家裡，他今天宰豬殺羊祭天地，晚上與碧蓮在舊家住。晚餐被義夫君請，同宴者有金川夫婦、人端夫婦、乾兄、基流等，談話的主題還是和戰問題。
2	1949年（民38年，39歲） 1月3日 月	早晨乘八點的車到大甲，先到湖仔哥菜舖，然後拜訪王萬傳、財仔嫂，商量財兄事件。十點到頂店拜訪大姨、三舅、三妗去，母親辭世以後就是這些親戚，他們一看我，也很高興。清海君一定不讓走，但趕十一點的車到新竹，下車後拜訪許振乾君去，沒在，帶碧蓮慢〔漫〕走新竹市內，新竹的戰爭破壞並不厲害。乘三點半的快車回北，車中與獻堂、杜聰明、蔡挺起三先生同車，談時局問題。晚餐在高湯盤公館開東北會歡迎肇嘉哥，宴上討論並分析時局相當詳細。宴後與千里、星賢、昭江三兄到賴尚崑公館打牌徹宵。
2	1949年（民38年，39歲） 1月4日 火	在賴君家裡吃早餐後，就到局辦公，坐了十分鐘就走了。碧蓮早起，來等我回家，睡到十二點半才起來吃午飯。乘兩點的車帶碧蓮到新店看姊夫的病去，相當厲害，乘四點的車回台北，晚飯後就睡覺。
2	1949年（民38年，39歲） 1月5日 水	早晨到醫院與辛主任、徐內科醫長商量陳姊夫入院事。九點半乘車到新店帶陳姊夫、姊姊、永仔一同到醫院。高醫師診察結果知道相當嚴重，進特別室病房。下午請簡君來談，時局嚴重，希望暫時保持沉默為利，下班後到醫院看陳姊夫去。據高大夫說，他的病十分嚴重，希望很少。五點半帶碧蓮到「高義閣」看肇嘉哥去，談了一會兒就到玉燕家裡去，屢次請我吃飯都沒有去，因結了婚了，所以去。兩桌客人，鬧得很好玩了，宴後跳舞，這樣的聚會，覺得很有意思，跳到十一點回家。
2	1949年（民38年，39歲） 1月6日 木	早晨使碧蓮到華光辦金融事項去，同時還合作金庫150萬元，下午又叫他到華光存100萬元，今天共存1,400萬元。今天碧蓮身體不舒服。下班後到醫院看陳姊夫去，他的身體比昨天好得多，晚飯後覺得很累，三個人就睡覺了。
2	1949年（民38年，39歲） 1月7日 金	早晨大安何先生為房屋登記事來訪。十一點找麗生兄去，沒在，就到「高義閣旅社」拜訪肇嘉哥。他們決定今天回清水，給他們準備車位種種，很多人到車站送他們。下午碧蓮電告大正町有房子，一同看去，很不錯，給他100萬元定金，總價4,532萬元。六點半在「凱歌歸」東北同鄉會，歡迎旅東北台胞，覺得很親密，也許因為命運共同使然的。
2	1949年（民38年，39歲） 1月8日 土	早晨訪問陳麗生君去，要合同來做參考，草案大正町房屋讓渡契約書。十點到市政府調查該房屋，確是個人租下來的。他方使碧蓮到華光領錢去，給應昌立君定款台幣2,200萬元，如此十二點契約成立。在尚崑宅吃午餐後，帶碧蓮看四舅去，他的病好一點兒。晚餐後與維命君到「新世界」看電影去，好片子，十點回家，碧蓮買Sushi去，歡而吃之。
2	1949年（民38年，39歲） 1月9日 日	早晨八點送碧蓮到車站，碰見謝東閔廳長，與他談鄭瑞麟的人事問題。碰見吳材料處長給他介紹維命君，託他枕木事項。九點拜訪許丙先生，拜年去，閒談一點鐘。十點拜訪瑞麟兄，託借款事。十一點一同拜訪仲凱君，打算三人合組私人公司，利用合作金庫款事，瑞麟君也很贊成。下午四點辭別。晚上在公司打牌消遣。
2	1949年（民38年，39歲） 1月10日 月	今天整天與仲凱君到合作金庫辦借款手續，因少小說錯，結果只借出兩仟萬元，很遺憾。後來又用吳敦禮的名義借兩仟萬元，未知能否成功，不至憂慮之至。午餐、晚餐都給仲凱君請。下班後與蘭洲、星賢君到仲凱公館打牌消遣，夜一點半回家。
2	1949年（民38年，39歲） 1月11日 火	早晨到合作金庫領昨天許可出來的借款，同時仲凱君名義借的兩仟萬元也今天借出來，因20日須給房錢，暫時放款，仲凱君的以205萬一兩買金子十兩。下午回去睡覺。晚餐後曉芳、林泉君要打牌，最近連輸三陣，很奇怪，心身俱累。
2	1949年（民38年，39歲） 1月12日 水	早晨在會看新聞雜誌，下午到合作金庫再辦兩仟萬元的借款手續，真想不到3,600萬借不出來，4,000萬倒借出來，把錢交予仲凱君，如此合作金庫暫時可以不必來了。
2	1949年（民38年，39歲） 1月13日 木	今天差不多整天在公事房。四點到亞東，據蘭洲兄說中壢有土地五甲多，一來因資金無法調動，二來中壢的土地不好，拒絕他。他又說上次與鄂雲兄對華南借款所得利益要捐給東北會事，當時一番好心，但是沒能成功，以招誤會，很覺沒有意思。晚餐後悶悶不樂。林泉君要打牌，借牌消愁。
2	1949年（民38年，39歲） 1月14日 金	早晨在會議室開第一次民營、公營鐵路委員會，修副局長當主席，一切都以楊常委為中心，很不滿意，因現在根本不想做事，也無所為。十點維命君來訪，一同找工務處長去，據說因局長沒來，等下午決定。十一點金川君來訪，一同見車務處長，研究吳金川丟東西事件，午餐一同到「涼爛」去吃。下午到彰銀，領碧蓮自台南寄來的1,260萬元，交給華光一口370萬，一口1,430萬元，正好路中碰見仲凱君，與他商量合作金庫借款也存華光事。五點四十分的車帶美櫻、金川、維命等君到北投一遊，因「麗園」休業，到「嘉賓閣」去，在旅館吃晚餐後洗澡，都維命君請的，乘九點的車回北。回家後，林泉君等正打牌，本想早睡，他們一定要我參加，不得已參加了。
2	1949年（民38年，39歲） 1月15日 土	早晨帶維命見工程處長商洽枕木案，結果未能成功，對維命這幾天來的奔波很同情他。鐘君來說，據說決定進電力，共祝他成功。午餐在林泉君宅吃。今天金子又落了，叫仲凱君再買試試。好幾個禮拜來，禮拜六都不上班，今天特別上班。下班後到醫院看陳姊夫，這兩天沒有來，想他的病一定好轉了，想不到這一兩天據說很嚴重，今天雖比較好得多，但是比前幾天的確嚴重，他說要退院回家，我不能同意。晚餐後徐、林泉兄弟又要打牌，打到十二點多鐘才睡覺。
2	1949年（民38年，39歲） 1月16日 日	昨晚睡不好，今朝墮〔惰〕懶不想起來，九點才起來吃早餐，後又趟〔躺〕下去，慢看《婦人公論》，有幾扁〔篇〕新婚日記，憶起與淑英新婚當時，現在人亡，再沒法體會，一時傷心尤深，不覺淚流如水。又憶起母親起來，更加傷心。中年失妻，這是何等悲傷的事情，一想起淑英就想王四舅，病得這樣厲害，本很反對他回家，但他一定要這樣，無可奈何，又想擔不了那麼大的責任，萬一如果在醫院死亡，對我懷恨連綿，而且他對漢醫很有信仰，如此只有答應他。四點半到王四舅家，他今天起來可以走路了，一看也很高興，想不到這樣快就恢復了。與他談時局很久，他久居病床，也很想知道外界的事。晚餐就在他家裡吃，九點才回來睡覺。
2	1949年（民38年，39歲） 1月17日 月	早晨到鐵路醫院與高大夫商量陳姊夫退醫院事，高大夫也反對，不過今天的經過比較好，結果他也答應退醫院了。十點到路局，徐鄂雲兄又因生活困苦來訪，要借150萬，帶他到合作金庫與鄭經理商量，一句話就答應了。十二點上市政府，又訪問賴尚崑兄，託他辦理大正町房屋的轉租手續。十二點半到車站，送陳姊夫回大甲，從醫院到車上已經夠嚴重了，車上四個鐘頭實在真可慮，祈天保護安抵大甲。下午台北鐵路林君來談，林建仁兄也來訪，下班後到仲凱君宅，他又放今天利息，也好，在他家裡吃晚餐後，請他到家裡來打牌，大輸。
2	1949年（民38年，39歲） 1月18日 火	早晨與徐鄂雲兄到合作金庫辦借款手續去，乘十二點五十分的快車到台南，車內看《新聞天地》，的確時局轉變得不可收拾的樣子。九點半到台南，碧蓮到車站來迎接，東西都已經裝好貨車，來受、來福、江丁等三人將壓車到台北，先與碧蓮到處〔厝〕吃點心，岳父母慇懃地歡迎我，三個孩子、碧蓮都胖得多，甚可告慰。
2	1949年（民38年，39歲） 1月19日 水	昨天借750萬，今天又借900萬，碧蓮忙得要夠，買東西種種，乘十三點的快車回北，只剩下三個孩子，實在不忍心，與碧蓮在車內只兩人，到了竹南，修局長到，七、八個人上來同車。到了台北，美櫻來站迎接，帶了一條狗回公司過最後的一夜。
2	1949年（民38年，39歲） 1月20日 木	早晨公司讓碧蓮收拾，我訪問仲凱君要錢後，到大正町房屋，還有毛太太、賴太太一同去，應太太與我辦手續，一會兒公司的東西也隨碧蓮來了。路局派卡車一輛、工人二人，這裡台南來三人，新店來永仔、瑜仔二人，一共七人，因房狹，東西多，亂得很，一直到晚上尚未能弄好。今天給應太太2,200萬元，毛太太﹙仲人〔媒人〕﹚100萬元。
2	1949年（民38年，39歲） 1月21日 金	早晨十點到會，沒事。中飯後使碧蓮給仲凱君要合作金庫借來兩仟萬元放華光。今天東西差不多歸好了，瑜仔、來受、來福、江丁都前後走了，只因房屋太狹，但住得也很舒服，累了，晚八點就睡覺。
2	1949年（民38年，39歲） 1月22日 土	蔣總統昨天下野了，李宗仁當總統，是否可能和平統一？早晨拜訪許建裕君聽取意見。今天又接到台南寄來154萬元，連岳母65萬，存放華光330萬元，又到合作金庫見鄭兄，聽取時局觀感。總而言之，物價一時可落下，但不久會再漲。晚餐後帶碧蓮到北投「麗園」洗澡去。
2	1949年（民38年，39歲） 1月23日 日	早晨帶碧蓮慢〔漫〕步，路過金鐘宅，談了一會兒就回來。十點金鐘兄來訪，下午許建裕、石錫純、陳仲凱等來訪，都是談時局及台灣的前途問題。據說國民黨已經可能接收中共提出來之八條件，和平將可實現。晚餐後帶碧蓮到「新世界」看「聖女之歌」去，太沒意思。因美櫻摘很多柑仔回來，大部分煩許子秋君帶到台南，以供小孩吃。
2	1949年（民38年，39歲） 1月24日 月	時局有突變之可能，早晨擬法將借款全部整理，想到下月底將全部借款償還。今天各方人士都說和平很可望，台灣的命運可能也由新政府來接收，一切都得按此命運佈置。一大雨大正町的街路真不好走，滴滴的春雨使我討厭上班，下午也就不來了。飯餐後與碧蓮到尚崑兄宅打牌徹夜，又是輸得厲害。
2	1949年（民38年，39歲） 1月25日 火	早晨五點回家睡覺，九點起床，到仲凱君家取回1,605千元，還彰銀1,506千元。十點半上班，維命君為賣枕木又到台北來訪，他叫碧蓮給存放200萬元。晚餐後仲凱君、尚崑君、維命君來訪，談時局到十一點才走。
2	1949年（民38年，39歲） 1月26日 水	早晨種花的來了，小院子種了幾棵花，好看得多。中飯請維命君吃，他又從埔里寄來800萬元存華光，下午談到三點多鐘才上班，下班後到新生旅舍拜訪維命君，洗澡後帶他來家吃晚餐，閒談到八點他才走。
2	1949年（民38年，39歲） 1月27日 木	早晨丸義運送店主江呈祥到局來訪，閒談。午餐後江丁來報告陳姊夫已昨天逝世，很悲傷，他一輩子都不好，最近才趨改好，從此盼望他能改頭換面好起來，想不到沒幾天他就與世永別了。在鐵路醫院好好的養下去，也許尚有希望，但是無奈他一定要回家，當送他到車站時，就看他病狀嚴重萬分，可能沒有再見了，想不到想像這樣早就變事實。家裡正沒錢，給尚崑君借40萬做明天的路費，晚上都沒有睡好。
2	1949年（民38年，39歲） 1月28日 金	早晨乘七點半的普通車到大甲，與吳姊夫同車，先到萬傳君宅借汽車，隨便在他家裡吃午飯，雖吳姊夫一定要我到他家吃飯，因與二姊的關係，拒絕去。下午三點到陳姊夫家裡，一見姊姊、親家、親母，不覺流淚，陳姊夫至死尚不能改性，如今才知道，他因為貪吃阿片才急回家，因回家才喪命，如果知道這內幕，即時絕不讓他退院回家，這也是他的惡果，無可奈何。萬傳兄開車送我到車站，車內碰見王四舅夫婦、曾仁〔人〕端，九點半到台南，小孩都已經睡覺了，出去吃晚餐才回來睡覺。
2	1949年（民38年，39歲） 1月29日 土	早晨與岳父、岳母閒談，乘下午一點的快車到彰化，帶三個孩子、英姨、繁座〔坐〕特別室，元禧、元吉君到車站來迎接，岳父、岳母、阿媽都很高興接待，大家很高興吃晚餐，如果淑英在……又是一番傷心淚。晚餐後拜訪黃文苑兄去，又拜訪石錫勳兄去，十點與岳父回家睡覺，未知何故，睡不著。
2	1949年（民38年，39歲） 1月30日 日	早晨拜訪娟娟，祝賀她生男孩子去，八點半三孩子、英姨、繁、淑慎、淑茹、淑珠登八卦山去，又想起當日……回家中途丟了宗仁、繁，頗為著急，但他們自己回家，才放心。午餐娟娟請吃，尚有詹岳父、王四舅、元禧等。乘五點的快車帶詹岳父等回北，車內碰見石錫純、劉明朝、陳天順等，一路談得很有意思，到台北後明朝兄的車送我們回家，岳父與合作社某君也到家來一宿。
2	1949年（民38年，39歲） 1月31日 月	早晨託鄭瑞麟兄與詹伯父到合作事業管理處見張第二課長談彰化合作社事，岳父等乘十二點多的快車回彰化去。回去睡覺，下午三點半上班，整理幾天來的日記。下班後拜訪仲凱君，在他家裡吃飯後拜訪許建裕君聽經濟情形，九點回家。
2	1949年（民38年，39歲） 2月1日 火	最近看和平無望，物價又在波動，金價又高升到280萬。早晨張坤煥君來訪，託他買radio，吳士春君來訪，為租地問題來的，車中碰見的鄭君來訪，為房屋讓渡事來的。下午叫碧蓮給找房屋，下班後到賴宅，與洪耀勳、炎秋、蕭昆如等夫婦玩牌九，輸了100萬，以後絕對不玩牌九，夜半一點多鐘回家，傷心睡不著覺，100萬──如用此款救護大姊，啊！不知何快！倒霉！倒霉！
2	1949年（民38年，39歲） 2月2日 水	早晨頭痛起床，九點多王君由台南帶傭女一人來，看的還不錯，為鄭君房子事，早晨與朝權太太看去，覺得還不錯，打算把現住房賣給鄭君，換大一點兒的房子。碧蓮說五條通的房屋很不錯，擬再添245百萬元換大房子，但未知此房是否賣得出去？早晨又拜訪仲凱君去，與他商量賣金子事，昨天起金價大漲。下班後拜訪瑞麟兄去，想藉此機會多借出錢，據說立□困難。晚上張坤燐兄帶林生旺君帶無線電來，很不錯，想給他買，不過200萬也相當貴。
2	1949年（民38年，39歲） 2月3日 木	早晨為大安十二甲房子登記事與陳麗生君到市政府，等的〔了〕半天，才把一切的手續辦完，從此可以了此麻煩問題。中飯後，錫純君來訪，要賣鋼琴，帶碧蓮等看去。早晨與廖繼成君商量他的房屋讓渡事。又到日產與陳雨亭總務組長打聽去，據說沒有問題，未知此事是否可能實現，晚上聽無線電取樂。
2	1949年（民38年，39歲） 2月4日 金	午餐時張坤燐君來訪，託他裝電線。下午三點訪問廖太太，好多青年以謝南光君為中心改〔開〕座談會，謝先生解說日本的政治、經濟、社會各情形很詳細，但他老是以治者的地位、看法來解說一切。會後好多青年又以我為中心，另開座談會批評南光氏意見，我總不能滿足南光氏的種種見解。晚餐在廖太太家吃，飯後閒談到十點半方回家。台北的治安不好，夜路稍稍可怕。
2	1949年（民38年，39歲） 2月5日 土	早晨大姊等來訪，留她們吃中餐，大姊夫如此逝世，真可慨嘆，把財產都浪費完，他就死去了，現在大姊身邊淒涼得可憐，在可能範圍內想幫忙她。下午楊杏庭、胡煥奇等來訪，晚上沒事，早睡。
2	1949年（民38年，39歲） 2月6日 日	早晨八點帶碧蓮、女華、繁等到北投「麗園」一遊，與林以德君同車回來。午餐在「狀元樓」被以德君請吃飯，飯後午睡，下午四點魏榕先生來訪，雜談。晚上帶碧蓮到謝國忠、廖能家送一點東西，隨〔順〕便到君晰家，金川君來北，談到九點多回家。
2	1949年（民38年，39歲） 2月7日 月	仲凱君來訪。金價始終在300萬元關上下。中午坤燦君、林成旺君又來試驗Radio，結果不覺滿意，但還是想買下來。兩點多與碧蓮出門。今天台北利息大落，頗為失望，因3,700萬的利息一個月差8萬元，頗為沮喪。到經濟農場給歐陽小姐送薄儀。晚上寡歡而早睡。
2	1949年（民38年，39歲） 2月8日 火	早晨台南縣建設局長莊維藩君，為台南縣私鐵解放營業來訪，陳親家、張泰喜為新店木材行事來訪。中午為解決新店木材行以維持大姊一家生活計，請林炳坤、吳敦禮、陳親家、張泰喜等來家吃午飯，商量辦法。晚上陳仲凱君來訪，閒談、閒玩到十二點才回家去。
2	1949年（民38年，39歲） 2月9日 水	早晨看《鈕司》，和平的前途看得很無望。今天電燈、電爐都裝好了，但是一共花了30萬，想不到如此之貴。最近物價波動很厲害，時局又動盪不定。下午與碧蓮漫步太平町，晚上仲凱君來訪，閒談。
2	1949年（民38年，39歲） 2月10日 木	早晨仲凱君與有德君來訪。碧蓮與女華、繁今天回台南。十一點與仲凱、有德兩君到仲凱宅，尚崑兄也來，在仲凱君家吃中、晚兩餐，四個人打牌，打到兩點鐘。下雨暗夜，幸而有汽車，夜半帶有德君回家。
2	1949年（民38年，39歲） 2月11日 金	今晨頭痛，不上班，在家睡覺。下午尚崑君來請，在他家與仲凱君、毛太太又是打牌，十二點回家。今天整日沒有上班。
2	1949年（民38年，39歲） 2月12日 土	早晨到華光辦展期，領現款，再到華南、工商、合作金庫納入利息，辦到十二點多才完。與仲凱君到他家裡吃午餐，又請尚崑君、曾茂君打牌，打到十二點多回家。
2	1949年（民38年，39歲） 2月13日 日	早晨想到新店看大姊去，沒趕上汽車就沒去。又到仲凱家，一同到尚崑家叫李曉芳兄，又開始打牌，十一點多鐘散。最近覺得打牌太多，生活太腐敗，應該革新，往後想每禮拜打一次，不能再多。
2	1949年（民38年，39歲） 2月14日 月	自今天起，想認真到會辦公，無奈沒有事情做，又推進不動。早晨有德、高淵源君來訪，碧蓮帶三個孩子，下午六點的慢車回北，三個孩子身體好得多，而且很活潑，覺得高興。去年的今天是結婚的日子──時日真飛也似的過去，一年來家庭還美滿，最遺憾就是母親逝世，最幸運就是把大安的房屋賣掉，因而經濟稍微富裕起來，碧蓮可說理想的妻子，希望我們的愛永恆無變。
2	1949年（民38年，39歲） 2月15日 火	有德君今天走了，早晨為購買三輪車事，想與仲凱君合買，與他商量，得他同意，到順興找周植冬，到中山堂找曾人端，到國貨公司找李曉芳，想解決房屋修理、三輪車事，都未能解決。下午帶碧蓮到大世界看電影去，很好的一個片子，受到深刻的印象，「空谷芳草」的確好片子。
2	1949年（民38年，39歲） 2月16日 水	早晨境仔來訪，希望我投資於木材公司，我是不大希望的，不過為了救濟姊姊也無可奈何。今天把三個孩子帶來鐵路學校報名。十一點半周植冬先生來訪。下午一點半帶工人到家裡來，請他明天起，開工修理房屋，他很爽快就答應。下午賴、毛、星賢太太來訪，清見小姐也來訪。據說有鋼琴，真想買。據說鋼琴非八兩金子不行，這未免負擔太大，但為了兩個小天才還是想設法買下來，同時也交涉三輪車去。
2	1949年（民38年，39歲） 2月17日 木	早晨碧蓮又交涉鋼琴與三輪車去，十一點半一同看鋼琴，結果2,330萬元買了，下午四點半送來，三輪車是680萬元，兩個禮拜後得〔要〕。啊！如此大的負債，有些不好。中餐李法森君請，因喝一點酒，睡午覺，三點醒時，不想上班。黃君四點半送鋼琴來時，小孩、碧蓮都很高興，如此也值得買的。
2	1949年（民38年，39歲） 2月18日 金	早晨親家來訪，要我投資新店木材，小小幫忙也不得已，今天付2,330萬元鋼琴、300萬元車骨的錢，瑪莉、璃莉、宗仁來投考，在監委會愈來愈沒有意思，上下都看不起我，我也不想幹，因不想幹，所以少管閒事，利用這個機會，還是活動充實自己的經濟，因現在負債甚重，晚上與碧蓮研究這個問題。
2	1949年（民38年，39歲） 2月19日 土	早晨帶美櫻看病去。簡君來訪，閒談台灣小運送問題。今天付車骨300萬元，並付周植冬君100萬元。下午四點帶碧蓮、美櫻、三個小孩到北投「麗園」洗澡去，七點回家，晚上早睡。
2	1949年（民38年，39歲） 2月20日 日	早晨帶碧蓮乘八點半的快車到新竹，同車有連振〔震〕東夫婦、周天圭等，許振乾君與新竹站長到月台來歡迎。在新竹下車後，借許君的汽車到頭份，竹南吳站長同車到獅頭山，先到勸化堂，在開善寺吃午餐，再到獅巖洞、海會庵，看海會庵景致好，又是近代式建築，擬一定與碧蓮住一夜，吳站長從此回竹南去。四點又與碧蓮到靈霞洞、海佛寺。六點回海會庵，很累，先吃晚餐後，洗澡，幾位尼姑都對我們很好，人情之美真使我佩服，真想離俗界，永遠住這裡。晚上與碧蓮同床睡，據說按一般規則，男女應該分睡，同床是異例待遇。
2	1949年（民38年，39歲） 2月21日 月	早晨六點起床，雲海在眼下，其美景真不可言，啊！自然真美。早餐後下山，乘八點五十五分的公共汽車回竹南，乘十點四十五分的車到清水。車中與友三兄同車，先到老家，四點祝賀其炘君的結婚式去，參加在中山堂的披露宴，台中幾位老朋友出自遠而來，十點半回老家，與義夫君談商界到五點方止。吃點心後，與碧蓮乘夜三點十五分的快車回北。
2	1949年（民38年，39歲） 2月22日 火	因火車滿員，整夜沒睡，先回家。據說璃莉因成績差，再念二年級，很生氣。睡到十點半再上班，與學校交涉念三年級，可是說不成，因年幼，也無所謂。今天工人沒來，下班後到糖業公司參加招宴，一共三桌，修副局長以下工、運都有。宴後到中山堂參加第二七次省交響樂音樂會，林秋錦的獨唱還不錯，九點回家，瑪莉、璃莉也帶去了。
2	1949年（民38年，39歲） 2月23日 水	早晨乾兄帶紀、蔡兩人為標售優線工廠來訪，一同到建設廳去，今天工人二人來開始動工了。中餐時尚崑君來訪，下午一同拜訪仲凱兄。下班後與賴、蘭洲在仲凱家打牌，打到夜半兩點多鐘。
2	1949年（民38年，39歲） 2月24日 木	今天工人來了四人，美櫻乘十二點五十分的快車回台南，託她帶九百萬元還負債之一部，同時到華光換票。午餐時周植冬先生來指導工人。覺得很累，晚餐後早睡。
2	1949年（民38年，39歲） 2月25日 金	早晨周植冬君來訪，給他介紹工務處長，參加投標事。下午與仲凱、尚崑、蘭洲在仲凱君家打牌，九點方散。
2	1949年（民38年，39歲） 2月26日 土	早晨義夫君來訪，談些商況。八點上班，頭一次這樣早上班。下午因困〔睏〕得很，到仲凱君家裡，一同到賴尚崑家裡打牌消遣，但打通宵。
2	1949年（民38年，39歲） 2月27日 日	本想今天帶家眷到草山一遊，因下雨又繼續打牌，到二點方止。洗澡後，正要睡時魏榕夫婦來訪，繼而大姊也來，乾兄夫婦、玉梅等來訪。晚餐後又基錫、啟明、?仔等來訪，十點多才回家。
